name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Guitar Vignette No. 4,Guitar Vignette No. 4,Mantetu,2022-02-18,119350,44,0.905,0.78,0.42,7,0.298,0.692,0.103,-12.204,0.0949,0,84.961,4
noctuned,noctuned,Da Sacnite,2021-12-09,141436,44,0.868,0.706,0.265,8,0.0572,0.91,0.12,-25.366,0.0422,1,75.033,4
"Use What We Got, To Get What We Want","Use What We Got, To Get What We Want",Boora,2021-12-15,147773,44,0.0886,0.785,0.438,11,0.29,0.614,0.106,-12.582,0.405,1,174.85,4
November Never Ends,November Never Ends,Woodville,2021-11-06,157687,45,0.84,0.622,0.186,8,0.405,0.842,0.107,-12.346,0.042,0,80.035,4
Book Club,Start Your Own Band!,Rosia!,2022-02-10,175378,44,0.0315,0.808,0.471,0,0.387,0.28,0.0835,-10.982,0.0507,1,133.044,4
Cuddle,Cuddle,Elton Baptiste,2022-01-27,139480,50,0.906,0.728,0.336,7,0.234,0.955,0.0687,-22.589,0.0464,1,154.013,4
Night calls,Night calls,Kubuch,2022-03-03,140696,43,0.779,0.73,0.0473,0,0.242,0.628,0.107,-12.898,0.0432,1,139.985,4
Summer Sunsets,Summer Sunsets,Aesthetic Sounds,2022-01-28,112982,44,0.765,0.236,0.349,5,0.553,0.866,0.19,-9.716,0.0806,0,170.735,4
only that which we can carry,only that which we can carry,riviwi,2022-02-02,172125,44,0.695,0.816,0.259,0,0.281,0.929,0.154,-13.269,0.0591,1,80.061,4
Pour Toujours,Pour Toujours,Pantone,2021-12-14,117209,47,0.483,0.643,0.411,11,0.411,0.579,0.34,-8.031,0.115,1,172.015,4
Cloudy Mountains,Cloudy Mountains,Retro Girl,2022-04-01,183484,44,0.546,0.557,0.119,11,0.442,0.901,0.138,-17.927,0.238,0,159.885,4
Mrs. Maisel,Mrs. Maisel,Grace Belly,2022-04-15,146816,52,0.863,0.697,0.607,9,0.3,0.905,0.11,-12.137,0.22,1,160.263,4
Long Distance,Long Distance,Oatmello,2021-12-15,115387,45,0.182,0.775,0.148,4,0.304,0.89,0.189,-9.089,0.146,0,80.11,4
Waitin4u,Onward,Lazlow,2022-02-18,127253,50,0.55,0.684,0.549,4,0.425,0.915,0.103,-8.968,0.0543,0,83.974,4
Coolin',Coolin',Snazzy,2022-01-25,138791,57,0.757,0.739,0.25,11,0.266,0.905,0.112,-12.694,0.0395,0,89.987,4
Green Out,Green Out,Kuranes,2021-09-15,145055,45,0.362,0.786,0.38,4,0.343,0.932,0.11,-12.59,0.175,0,91.485,4
underneath the rain,underneath the rain,wrongnumber,2022-04-07,152362,49,0.615,0.522,0.348,1,0.503,0.884,0.279,-9.481,0.025,1,141.958,4
Moonrise,Moonrise,Elsei,2022-02-04,136216,44,0.793,0.685,0.0383,0,0.227,0.841,0.0931,-11.64,0.0466,1,129.293,4
Supercolor,Supercolor,Gold School,2022-02-05,108116,53,0.117,0.756,0.938,8,0.631,0.932,0.0809,-9.512,0.0505,0,154.003,4
Mink,Mink,Donkeychote,2021-12-03,121062,45,0.887,0.546,0.48,0,0.38,0.0838,0.123,-10.549,0.32,1,139.545,4
Lonely,Munera,Tah.,2022-02-04,135726,45,0.69,0.419,0.0766,9,0.396,0.838,0.203,-12.497,0.319,1,159.447,4
note to self,note to self,nadezhiko,2022-03-06,179233,44,0.527,0.676,0.277,5,0.148,0.95,0.066,-22.594,0.0472,1,75.004,3
In My Audi,In My Audi,Zmeyev,2021-12-17,128069,45,0.622,0.729,0.288,10,0.446,0.925,0.0891,-9.563,0.397,0,180.116,4
In My Sight,Loving You/By Myself,Sem0r,2022-02-25,102011,44,0.611,0.607,0.145,1,0.214,0.895,0.155,-10.804,0.0685,0,82.007,4
Warning Love,Warning Love,MYR,2022-03-11,114750,44,0.331,0.655,0.34,7,0.449,0.0447,0.103,-12.804,0.0983,0,159.98,4
Bromelia,Bromelia,Frogman,2022-03-09,136444,43,0.512,0.706,0.497,6,0.323,0.858,0.0947,-17.938,0.066,0,90.012,4
Bubba,Bubba,Jr. Wellness,2022-03-18,101333,45,0.566,0.713,0.577,9,0.363,0.864,0.339,-13.445,0.196,0,89.995,4
Look Before You Leap,Look Before You Leap,Perry Goldfish,2021-11-12,174631,44,0.527,0.853,0.726,10,0.224,0.958,0.129,-14.434,0.0693,1,143.648,4
Valley Beats,Valley Beats,its-ya-boi,2022-03-07,206142,44,0.744,0.671,0.633,9,0.414,0.882,0.104,-10.909,0.0638,1,80.052,4
Crescent Moon,Crescent Moon,Alecs DeLarge,2021-09-20,99000,50,0.325,0.681,0.819,5,0.61,0.209,0.245,-4.875,0.13,1,80.114,4
SAKURA,SAKURA,gummy3000,2022-04-01,122333,46,0.478,0.664,0.446,5,0.695,0.852,0.117,-8.809,0.0424,1,87.143,4
Quantum,Quantum Quarks,Alberto Droguett,2022-03-25,131250,44,0.846,0.573,0.508,1,0.457,0.918,0.109,-13.031,0.044,1,175.961,4
Angels,Home,Dualizm,2022-04-15,152727,46,0.198,0.83,0.267,2,0.3,0.923,0.36,-10.608,0.0756,1,87.997,4
Moon,Moon,Flingu,2022-04-06,130285,44,0.298,0.499,0.426,4,0.655,0.229,0.181,-6.865,0.251,0,171.968,4
Bamboo,Bamboo,popadiclo,2022-02-04,144167,44,0.47,0.826,0.699,4,0.39,0.827,0.108,-16.087,0.283,0,149.986,4
Chillaquil,Chillaquil,Chill&Go,2022-03-11,180674,45,0.0796,0.914,0.648,4,0.573,0.3,0.359,-7.08,0.0631,1,89.031,4
wings,wings,Shimon Hoshino,2022-03-16,144000,45,0.307,0.729,0.587,3,0.153,0.909,0.111,-12.247,0.224,1,160.023,4
A Nostalgic Romance,A Nostalgic Romance,Dpsht,2022-01-05,120857,44,0.769,0.487,0.139,10,0.387,0.728,0.0955,-10.689,0.0348,1,111.011,1
Honey,Honey,V.Raeter,2021-12-10,148316,44,0.674,0.532,0.252,2,0.375,0.912,0.115,-11.257,0.043,1,69.108,4
Dizzy,Dizzy,Platinum Dust,2022-04-07,82131,53,0.236,0.7,0.557,10,0.434,0.924,0.0954,-12.035,0.0371,0,84.005,4
Dreamy Skies,Dreamy Skies,Arkei,2022-02-27,116923,45,0.94,0.524,0.246,1,0.23,0.937,0.138,-14.981,0.0337,1,77.907,4
Change,Change,Snazzy,2022-02-22,142417,48,0.742,0.641,0.116,9,0.328,0.906,0.123,-11.83,0.0367,1,91.024,4
Chill.jp,Chill.jp,Mr. Shirai,2022-02-16,117336,45,0.0454,0.713,0.787,5,0.59,0.849,0.107,-9.877,0.216,1,171.914,4
Turquoise,Turquoise,Tohaj,2022-04-14,156867,47,0.744,0.485,0.133,6,0.611,0.871,0.121,-5.571,0.0587,0,153.188,1
City Glow,City Glow,ELEWAKA,2022-04-15,175909,50,0.516,0.554,0.525,5,0.381,0.751,0.0957,-14.981,0.155,0,176.122,4
fruity styles,fruity styles,Hicut Lopass,2021-12-30,124518,43,0.525,0.717,0.149,9,0.203,0.895,0.0882,-17.308,0.349,0,165.975,4
Nuance,Nuance,Jk Beatbook,2021-12-01,124102,44,0.522,0.685,0.85,0,0.159,0.755,0.0804,-13.601,0.65,1,78.835,4
Summer Rain,Summer Rain,Blue Fox,2021-10-20,180000,44,0.904,0.563,0.152,5,0.277,0.901,0.131,-12.034,0.0294,0,79.861,4
Afternoon Bliss,Impossible Love,Dosi,2021-08-27,162162,44,0.907,0.665,0.168,11,0.233,0.842,0.105,-13.056,0.0624,1,74.03,4
Two Margaritas Please,Two Margaritas Please,Oilix,2021-10-21,128841,47,0.176,0.742,0.961,5,0.499,0.773,0.44,-10.817,0.0627,0,95.041,4
Sexy Night,Sexy Night,Studio Gangsta,2022-03-30,111906,43,0.394,0.785,0.851,10,0.456,0.899,0.134,-9.197,0.114,0,79.989,4
Ancient Cove,Ancient Cove,Cloudsurfin',2022-03-11,139500,44,0.799,0.613,0.115,4,0.299,0.797,0.0902,-13.551,0.0363,0,135.979,3
Outlands,Outlands,Akīn,2021-11-12,141646,49,0.939,0.365,0.651,7,0.252,0.853,0.109,-15.119,0.209,0,79.686,5
Vibrant Hues,Vibrant Hues,Sebastian Kamae,2022-04-01,190684,43,0.738,0.646,0.432,0,0.275,0.398,0.159,-11.405,0.041,0,146.021,4
vibrant,vibrant,polychromatic,2022-01-27,151100,49,0.744,0.66,0.207,7,0.179,0.887,0.525,-13.799,0.0723,1,79.991,4
Delphi,Delphi,Civin,2021-10-29,110470,45,0.619,0.511,0.556,4,0.308,0.142,0.14,-12.755,0.171,0,69.728,4
Blueberries,Blueberries,eaup,2021-12-03,140322,45,0.68,0.709,0.302,9,0.316,0.921,0.109,-11.047,0.033,1,124.022,4
Kodama,Kodama,Tonion,2022-02-04,129473,44,0.88,0.576,0.224,4,0.211,0.465,0.24,-19.885,0.0381,0,152.005,4
rain on leaf,rain on leaf,J. Lorenzo,2022-01-28,126000,44,0.802,0.752,0.118,2,0.259,0.691,0.108,-11.954,0.0415,0,138.121,3
Francis Edge,Francis Edge,Ziggy Pickett,2021-12-08,181463,43,0.669,0.895,0.705,8,0.528,7.5e-06,0.108,-8.52,0.0971,0,81.982,4
mel,mel,Masaki Hori,2022-03-02,152266,43,0.0683,0.701,0.49,5,0.343,0.923,0.0818,-10.237,0.179,0,80.186,4
One Hitter,One Hitter,Clifford,2022-04-15,152608,47,0.305,0.659,0.375,11,0.51,0.58,0.0583,-9.553,0.0818,0,92.131,4
Together Alone,Together Alone,Radiocosmo,2021-11-03,114482,44,0.909,0.65,0.317,5,0.388,0.965,0.161,-7.697,0.0369,1,87.05,4
Designated Driver,Designated Driver,Civin,2022-02-16,127228,50,0.638,0.746,0.603,2,0.515,0.949,0.157,-10.207,0.0538,0,82.974,4
Ground Floor,Chillout Lounge 2: Easy Beats And Soft House Chill,David Arkenstone,2022-02-11,255671,45,0.377,0.64,0.393,1,0.529,0.92,0.0844,-11.49,0.0269,0,99.855,4
Free Trees,Free Trees,Duos On Mars,2022-02-18,150857,54,0.482,0.713,0.353,10,0.267,0.911,0.0954,-16.421,0.0479,0,139.985,4
Sun,Sun,ELEWAKA,2022-01-21,132000,53,0.862,0.774,0.693,2,0.38,0.783,0.152,-8.132,0.506,0,89.943,4
Viernes Azul,Viernes Azul,Orestes Gomez,2022-02-25,214000,44,0.906,0.717,0.17,1,0.24,0.0514,0.669,-15.75,0.153,1,79.999,4
Hip Hop & Rap,Hip Hop & Rap,Rudy Raw,2022-03-25,141000,44,0.26,0.708,0.491,7,0.375,0.00124,0.146,-11.433,0.198,0,80.001,4
"Know Pain, Know Gain (Ode To Beatmojo)","Know Pain, Know Gain (Ode to Beatmojo)",Hubert Daviz,2022-03-30,181538,43,0.386,0.636,0.473,0,0.339,0.593,0.0445,-17.514,0.0416,1,138.016,4
Cosmic,Cosmic,Drxnk,2022-02-18,139230,43,0.858,0.62,0.244,10,0.231,0.913,0.107,-12.865,0.052,1,77.919,4
fxnd.,fxnd.,Nosmoh,2022-01-03,157974,43,0.835,0.789,0.491,9,0.228,0.916,0.0909,-15.549,0.119,1,118.515,3
exit here,reunion,solae,2022-04-01,158927,44,0.638,0.662,0.164,11,0.275,0.944,0.116,-11.916,0.0359,0,81.997,4
Brighter Days,Brighter Days,Dosi,2022-02-11,126315,44,0.905,0.642,0.107,7,0.239,0.884,0.0818,-13.448,0.0333,1,76.134,4
Snowtime,Snowtime,Bamboozled Bumblebee,2022-01-07,123529,48,0.813,0.641,0.577,7,0.115,0.939,0.0745,-20.867,0.186,1,133.436,4
Dryade,Dryade,Dorothe Mosh,2022-04-22,174907,49,0.875,0.638,0.343,8,0.272,0.748,0.216,-15.069,0.0268,1,81.063,4
Erik,Erik,Wieland & Ulrich,2022-01-05,146000,44,0.342,0.73,0.383,8,0.329,0.839,0.164,-13.325,0.0465,0,83.008,4
Wanderlust,Wanderlust,Dolittlebeats,2022-04-01,120000,45,0.131,0.57,0.486,2,0.376,0.496,0.161,-13.827,0.0349,1,80.034,4
We Are Love,Amont,Lucavietski,2022-01-31,117567,54,0.665,0.824,0.0867,6,0.155,0.322,0.0777,-19.637,0.0695,0,148.11,4
Isca,Isca,lorleaf,2022-02-18,126017,50,0.234,0.726,0.528,8,0.327,0.829,0.105,-7.38,0.0593,0,82.081,4
Floating,Floating,Jazzy James,2022-03-23,153913,49,0.465,0.697,0.228,5,0.421,0.859,0.21,-9.236,0.0324,1,92.049,4
summer in paris,summer in paris,Soul Legend,2022-01-28,116129,44,0.0306,0.796,0.635,2,0.751,0.906,0.122,-6.423,0.0478,0,93.067,4
Makin’ Headlines,The Daily News,Trippy Park,2022-04-12,76000,52,0.154,0.797,0.555,11,0.291,0.895,0.225,-11.585,0.054,0,90.034,4
Ivory Lounge,Ivory Lounge,RdBeats,2022-01-20,127500,43,0.357,0.651,0.126,8,0.447,0.778,0.152,-13.658,0.0614,0,79.957,4
Your Love,1973,Bobby Dreamz BIG,2022-03-25,138352,50,0.746,0.621,0.385,3,0.527,0.867,0.142,-11.506,0.433,1,84.852,4
Incanto,Incanto,evän,2022-02-04,93008,44,0.97,0.285,0.188,9,0.116,0.925,0.0923,-17.677,0.0314,1,135.646,4
Unravel,Unravel,Hussain Ali,2021-10-15,140051,44,0.263,0.502,0.418,10,0.374,0.204,0.158,-9.685,0.26,0,75.471,4
Beat Boost,Beat Boost,Illuzhion,2021-12-10,138861,44,0.525,0.85,0.631,0,0.179,0.909,0.087,-19.338,0.211,0,180.122,4
One For The Love,Lunar Walk,Elijah the Alchemist,2022-02-18,114418,44,0.336,0.834,0.565,0,0.361,0.458,0.107,-10.526,0.0538,0,85.927,4
Sky Castle,lost,Gush3r,2021-12-09,156000,43,0.531,0.665,0.682,7,0.14,0.871,0.0724,-16.679,0.199,0,80.035,4
Slow Jazz,Slow Jazz,KLIM,2022-03-28,113281,50,0.638,0.671,0.898,10,0.294,0.888,0.0827,-17.378,0.0811,0,148.016,4
Mazuku,The Off Switch EP,Sweatson Klank,2021-11-12,179318,44,0.216,0.949,0.777,6,0.381,0.341,0.189,-7.385,0.348,0,135.067,3
modernity,modernity,lonely call,2022-02-20,116619,45,0.99,0.65,0.311,0,0.115,0.945,0.103,-16.112,0.328,1,141.933,4
Mystery,Mystery,Screen Jazzmaster,2022-03-31,157405,49,0.341,0.734,0.303,9,0.529,0.783,0.132,-9.232,0.038,0,152.029,4
Blue landscape,Blue landscape,YetBaby,2022-04-08,113509,43,0.821,0.681,0.261,10,0.416,0.0112,0.158,-10.189,0.0562,0,120.005,4
Estrellas Viejas,Cielo Infinito,Antiguos Hop,2021-10-15,241704,44,0.512,0.669,0.402,9,0.139,0.928,0.108,-16.27,0.0773,1,76.003,4
Balcony View,Balcony View,Sam Cross,2022-03-10,125217,49,0.0715,0.578,0.132,2,0.296,0.843,0.149,-13.53,0.0538,1,68.855,4
Soft Colors,Soft Colors,Wax A Disk,2021-12-09,120731,44,0.658,0.703,0.0846,9,0.296,0.741,0.16,-10.821,0.046,0,82.021,4
In Between,In Between,Zen Park,2022-03-10,118571,50,0.871,0.493,0.452,3,0.172,0.929,0.198,-16.632,0.179,1,83.928,4
Twentyfourseven,Twentyfourseven,Saiko,2021-12-17,138125,50,0.552,0.841,0.541,6,0.466,0.862,0.172,-7.073,0.105,1,133.472,3
Loose Lines,Loose Lines,S I M,2021-11-12,132614,45,0.877,0.416,0.264,2,0.344,0.921,0.152,-12.293,0.0303,1,141.906,4
Ease,Ease,Oslo,2022-01-27,135000,44,0.167,0.809,0.967,1,0.73,0.809,0.0977,-7.427,0.0542,1,160.077,4
Vanilla,Vanilla,XXIII,2022-04-15,123243,46,0.567,0.758,0.269,7,0.325,0.931,0.129,-13.899,0.154,1,148.024,4
Fix Something You Broke,Fix Something You Broke,Recovery TIme,2022-02-23,109312,43,0.699,0.869,0.477,9,0.484,0.862,0.178,-9.482,0.347,0,79.935,4
Bending,Bending,Estelas,2022-03-18,155333,43,0.802,0.688,0.432,9,0.413,0.853,0.0801,-11.522,0.0587,0,180.051,4
Sunbath,Sunbath,Fehdynannd,2022-01-07,120000,6,0.411,0.795,0.143,0,0.134,0.893,0.111,-14.961,0.0583,0,79.979,4
Blissful,Blissful,Slowheal,2021-11-12,121526,46,0.885,0.661,0.162,6,0.219,0.947,0.111,-11.745,0.0527,0,79.039,4
caperata,caperata,Ruth de las Plantas,2021-11-15,133326,6,0.602,0.603,0.199,1,0.473,0.906,0.171,-6.796,0.0256,0,143.869,4
Ten Ocean,Sunshine Breeze,Grandmaster Tilden,2022-01-10,156279,44,0.754,0.627,0.355,0,0.133,0.854,0.0889,-17.34,0.0618,1,171.909,4
Spacecake,Raw Ingredients,Billy Bass,2022-01-27,84000,44,0.146,0.629,0.906,11,0.269,0.783,0.105,-17.043,0.0692,1,150.065,4
Kanaan,Kanaan,Dualizm,2022-02-10,178500,50,0.0812,0.71,0.676,2,0.287,0.831,0.104,-13.598,0.0517,1,88.962,4
Uteki,Uteki,FloFilz,2022-01-19,167000,47,0.834,0.61,0.245,1,0.355,0.865,0.135,-14.938,0.0471,1,92.071,4
Tequila Blanco,Tequila Blanco,Phunkenstein's Monstrum Pants,2022-02-11,126000,43,0.816,0.825,0.182,4,0.53,0.902,0.104,-8.985,0.0487,0,80.0,4
Record Me,Record Me,Beation,2022-01-03,133492,49,0.978,0.66,0.0477,7,0.205,0.92,0.106,-16.968,0.0291,1,146.013,4
Probably Yet Unfortunately,"It's Bedtime Honey, Put Your PJs On",baegel,2022-04-01,126745,48,0.578,0.593,0.339,5,0.262,0.859,0.0964,-8.024,0.0343,1,80.914,4
El Mono Mario,El Mono Mario,Banco Swiss,2022-03-18,154666,44,0.674,0.635,0.372,0,0.523,0.83,0.147,-10.322,0.0797,1,179.908,4
epona,epona,Poetics,2022-02-04,99744,44,0.934,0.462,0.603,10,0.141,0.826,0.22,-19.385,0.0506,0,153.435,4
rain on us,rain on us,SanelliX,2022-03-22,147235,46,0.557,0.544,0.466,9,0.363,0.599,0.109,-9.847,0.11,0,84.298,4
Revisit,Revisit,Bonham Style,2021-12-09,122926,44,0.968,0.771,0.494,2,0.197,0.909,0.0952,-18.007,0.26,0,82.07,4
Juice,Juice,Donkeychote,2022-01-28,114624,43,0.877,0.705,0.0842,0,0.498,0.968,0.103,-14.798,0.0589,1,120.221,4
Night Café,Night Café,KLIM,2021-11-08,166500,51,0.0347,0.622,0.665,1,0.341,0.0175,0.12,-14.801,0.0493,1,83.032,4
Crusher,Crusher,HawkOne,2022-04-22,156000,46,0.739,0.751,0.519,3,0.391,0.835,0.106,-12.954,0.0526,0,140.001,4
dazzle,dazzle,liliomsaal,2022-01-07,154284,43,0.588,0.679,0.37,5,0.238,0.881,0.122,-13.099,0.0977,0,82.977,4
Feel Free,Feel Free,Lichtboje,2022-04-20,139259,45,0.921,0.807,0.326,1,0.209,0.397,0.395,-11.061,0.183,0,80.981,4
Lagoon,Lagoon,Phlocalyst,2022-02-04,157750,43,0.78,0.651,0.103,10,0.257,0.947,0.11,-11.834,0.0449,0,66.996,4
Tiramisu,Tiramisu,Codewav,2022-03-15,131506,46,0.844,0.608,0.395,6,0.145,0.751,0.0856,-17.715,0.124,1,72.974,4
I'm Just A Dreamer,I'm Just A Dreamer,Sweet Medicine,2021-11-08,106424,44,0.548,0.833,0.417,0,0.237,0.92,0.0962,-13.223,0.0538,1,139.966,4
Cantaloupe Island - Spotify Singles,Bluewerks: Spotify Singles,Bluewerks,2022-05-04,121361,57,0.484,0.626,0.383,0,0.518,0.676,0.58,-11.463,0.0379,0,77.993,4
Lifted,Coffee Shop,Lofi Annan,2021-12-10,115293,44,0.125,0.752,0.58,10,0.521,0.121,0.11,-5.157,0.0421,0,169.773,4
Krink,Vandal Vast,vast ness.,2022-01-07,121263,44,0.837,0.504,0.169,4,0.719,0.808,0.0998,-11.186,0.307,0,94.703,4
Anxious,Anxious,Fthmlss,2022-03-04,149622,44,0.67,0.594,0.217,10,0.436,0.366,0.0752,-13.633,0.174,0,77.076,3
city road,city road,Adam Panek,2022-01-07,139319,44,0.00702,0.49,0.214,8,0.663,0.000308,0.315,-6.608,0.198,0,77.527,4
Iceboy,Iceboy,Fed Nance,2022-03-25,111402,43,0.188,0.745,0.212,6,0.572,0.889,0.129,-10.962,0.0972,0,81.954,4
out of nowhere,out of nowhere,lowerful,2022-01-07,143946,44,0.427,0.698,0.324,0,0.293,0.884,0.0828,-9.127,0.0707,1,79.994,4
Conversations,Conversations,Lou Filou,2022-02-11,224347,43,0.536,0.428,0.22,1,0.272,0.836,0.119,-11.577,0.0332,1,147.936,4
eventide,see you in paradise,quiet prophet,2022-02-18,197142,46,0.925,0.709,0.281,1,0.391,0.852,0.109,-12.893,0.054,0,140.011,4
Hacienda,Reasonable Cloud,Dualizm,2021-12-10,135000,44,0.581,0.784,0.464,3,0.366,0.878,0.0997,-14.277,0.198,0,90.072,4
KIDDO,KIDDO,DB.CHAN,2022-02-04,216190,43,0.548,0.757,0.198,0,0.324,0.762,0.115,-10.105,0.0518,1,83.959,4
Purize Filters,Purize Filters,Thelonious Coltrane,2022-04-22,137624,46,0.153,0.717,0.655,0,0.524,0.847,0.0794,-9.069,0.0484,1,81.074,4
myth,ventis,evän,2022-01-07,91879,44,0.967,0.544,0.484,2,0.229,0.908,0.117,-12.805,0.0395,0,135.888,4
Deep Down,Deep Down,JAY VANILLA,2022-02-17,96666,49,0.971,0.535,0.556,3,0.123,0.882,0.115,-23.747,0.0817,0,179.973,4
Winter Breezes,Winter Breezes,Early Garden,2021-11-22,124601,44,0.879,0.689,0.208,7,0.139,0.898,0.091,-15.689,0.106,0,78.008,4
Deep water,Deep water,YetBaby,2021-12-17,120019,45,0.366,0.744,0.682,11,0.748,0.761,0.132,-7.723,0.0365,0,120.038,4
Paramount Hearts,Paramount Hearts,Cloud EO,2022-01-09,131180,43,0.784,0.631,0.413,7,0.304,0.896,0.124,-7.689,0.0521,1,80.483,4
I Hear A Symphony - Lofi Flip,LoTown Vol. 2,uChill,2022-04-22,141600,47,0.0339,0.797,0.0724,2,0.417,0.756,0.153,-11.266,0.101,1,100.006,4
Berlin,Berlin,DYVN,2022-02-18,116400,48,0.761,0.739,0.318,9,0.419,0.00556,0.36,-8.48,0.169,1,87.042,4
Journey,Journey,D0d.,2022-02-17,128450,45,0.764,0.691,0.0658,0,0.328,0.781,0.111,-12.882,0.0664,0,141.976,4
Rendez-vous,Rendez-vous,Hentzup,2022-04-22,107147,48,0.793,0.678,0.134,2,0.267,0.915,0.0945,-14.928,0.0362,0,112.137,4
Dreamy Vibes,Dreamy Vibes,Dolittlebeats,2022-02-11,105365,43,0.451,0.44,0.597,2,0.442,0.187,0.115,-12.135,0.0571,0,81.938,4
Southernmost point,Southernmost point,Secret Spot,2022-02-11,159044,45,0.949,0.373,0.0493,9,0.241,0.946,0.123,-19.179,0.0566,1,68.021,4
NY Nostalgia,NY Nostalgia,mädmäx,2022-02-11,128679,51,0.0223,0.608,0.623,1,0.608,0.853,0.19,-5.241,0.0297,1,170.027,4
Big Apple,Big Apple,Saiko,2022-04-01,137857,50,0.469,0.731,0.499,8,0.393,0.506,0.163,-6.35,0.0938,0,83.885,4
cornern,cornern,Grmmr.126,2022-03-17,101000,50,0.513,0.734,0.554,4,0.564,0.925,0.118,-11.067,0.386,0,151.911,4
I Miss U,Memories,Retronome,2022-03-08,102272,48,0.834,0.698,0.0389,10,0.382,0.746,0.124,-15.842,0.526,1,175.84,4
Blossoms,Blossoms,Florence Ada,2022-04-14,102117,48,0.739,0.494,0.241,0,0.317,0.898,0.22,-13.422,0.211,1,84.991,4
In Winter,In Winter,Dualizm,2022-03-25,145617,50,0.657,0.819,0.506,7,0.353,0.72,0.112,-10.024,0.0389,1,89.039,4
Miss Miscellaneous,Miss Miscellaneous,PIÑA PINK,2021-12-10,189285,44,0.926,0.746,0.292,3,0.191,0.669,0.0968,-13.467,0.0786,1,84.006,4
Memories,Memories,Ghost Beats,2021-12-03,199200,43,0.78,0.74,0.477,3,0.204,0.838,0.179,-12.739,0.0508,1,87.024,4
I Don't Know,I Don't Know,Pantone,2022-02-22,120000,46,0.726,0.774,0.54,10,0.437,0.821,0.116,-8.174,0.0423,1,82.022,4
Thought Bubbles,Thought Bubbles,Metic,2022-02-04,116368,45,0.688,0.785,0.762,8,0.43,0.798,0.114,-9.684,0.0989,0,95.075,4
Oaklands Courtyard,Oaklands Courtyard,Terry Terry,2021-12-06,169756,43,0.746,0.721,0.868,8,0.589,0.909,0.109,-9.205,0.083,0,164.006,4
Fold,Fold,Asta Hiroki,2021-11-19,160941,44,0.8,0.622,0.372,5,0.166,0.864,0.0971,-13.108,0.0344,0,84.96,4
Aubade,Aubade,Bastido,2022-04-06,171870,44,0.9,0.889,0.828,1,0.26,0.874,0.108,-17.475,0.0921,0,122.999,4
Sentaku Shitsu - Japanese Lofi,Sentaku Shitsu (Japanese Lofi),lofi geek,2022-04-01,193250,44,0.139,0.598,0.167,0,0.262,0.471,0.0889,-16.143,0.0536,1,140.03,4
Restless Nights,Restless Nights,Seek Shelter,2022-02-08,147200,43,0.803,0.487,0.108,9,0.258,0.677,0.152,-12.184,0.0399,0,74.83,4
smiles & sunsets,i'm coming home,ultmt.,2022-03-10,137142,44,0.302,0.606,0.126,7,0.448,0.909,0.0799,-11.944,0.0561,1,83.966,4
Orchids,Orchids,Funky Notes,2022-03-04,154482,44,0.664,0.628,0.304,11,0.34,0.794,0.126,-11.772,0.0443,1,87.034,4
Enthalpy,Enthalpy,Transparent Man,2022-04-04,152941,50,0.406,0.587,0.417,11,0.372,0.61,0.133,-11.333,0.0517,1,80.006,4
Fly Away,Fly Away,ilaywho,2022-02-25,121600,44,0.561,0.432,0.0854,9,0.275,0.928,0.0618,-19.587,0.0478,1,74.976,4
Green Stars,Green Stars,Noontic,2021-11-12,171533,44,0.958,0.733,0.263,9,0.209,0.902,0.095,-8.771,0.0359,0,79.972,4
Lunar Walk,Lunar Walk,Elijah the Alchemist,2022-02-18,148571,44,0.00129,0.551,0.501,6,0.622,0.0168,0.353,-10.487,0.101,0,167.935,4
my best shot,My Best Shot,elro,2022-01-05,97648,44,0.897,0.478,0.281,5,0.243,0.913,0.133,-18.814,0.123,1,88.274,3
Magic Place,Magic Place,Lex Raycon,2022-03-11,121519,43,0.955,0.643,0.241,2,0.255,0.911,0.131,-17.544,0.107,0,158.201,4
Cognitive,Cognitive,Fthmlss,2021-11-19,138526,44,0.841,0.459,0.338,0,0.257,0.00128,0.182,-16.911,0.0553,0,73.974,4
Fallin...,Martian XMAS 2021,Moka Only,2021-12-10,110780,43,0.778,0.694,0.485,1,0.55,0.487,0.142,-8.546,0.232,1,92.009,4
kvatch,kvatch,Poetics,2022-03-04,118158,43,0.955,0.794,0.231,1,0.0424,0.819,0.102,-22.338,0.0328,0,129.976,4
home,home,Koaraktor,2022-03-25,129354,44,0.575,0.79,0.612,11,0.512,0.301,0.128,-6.107,0.0438,0,92.014,4
Lowlight,Lowlight,V.Raeter,2022-01-07,109367,42,0.96,0.654,0.401,4,0.304,0.966,0.135,-11.323,0.0343,0,79.001,4
Atmospheric,Bluewerks Vol. 6: Open The Window,Bluewerks,2022-02-04,123136,46,0.0831,0.688,0.592,10,0.478,0.509,0.141,-6.292,0.0422,0,79.932,4
Our Journey,Our Journey,Tibeauthetraveler,2022-01-06,160169,44,0.751,0.379,0.0958,4,0.224,0.773,0.099,-14.053,0.0283,1,71.9,3
A Little Happiness,A Little Happiness,Dolittlebeats,2021-12-16,106666,43,0.191,0.712,0.44,4,0.705,0.000175,0.253,-7.623,0.0589,1,90.055,4
